track_id,genre,subgenres
054160,Instrumental,"['Soundtrack', 'Instrumental']"
054163,Rock,"['Punk', 'Psych-Rock', 'Rock', 'Garage']"
054234,Pop,['Pop']
054235,Pop,['Pop']
054236,Pop,['Pop']
054237,Pop,['Pop']
054297,Folk,"['Folk', 'Singer-Songwriter']"
054335,Electronic,['Electronic']
054365,Hip-Hop,['Hip-Hop']
054376,Hip-Hop,['Hip-Hop']
054433,International,"['International', 'Reggae - Dub']"
054436,International,"['International', 'Reggae - Dub']"
054437,International,"['International', 'Reggae - Dub']"
054438,International,"['International', 'Reggae - Dub']"
054442,International,"['International', 'Reggae - Dub']"
054443,International,"['International', 'Reggae - Dub']"
054463,International,"['International', 'Reggae - Dub']"
054464,International,"['International', 'Reggae - Dub']"
054465,International,"['International', 'Reggae - Dub']"
054466,International,"['International', 'Reggae - Dub']"
054467,International,"['International', 'Reggae - Dub']"
054468,International,"['International', 'Reggae - Dub']"
054469,International,"['International', 'Reggae - Dub']"
054470,International,"['International', 'Reggae - Dub']"
054475,International,"['International', 'Reggae - Dub']"
054476,International,"['International', 'Reggae - Dub']"
054479,International,"['International', 'Reggae - Dub']"
054480,International,"['International', 'Reggae - Dub']"
054481,International,"['International', 'Reggae - Dub']"
054482,International,"['International', 'Reggae - Dub']"
054496,Experimental,['Experimental']
054554,Experimental,"['Experimental', 'Field Recordings', 'Drone']"
054568,International,"['International', 'Latin America']"
054570,International,"['International', 'Latin America']"
054576,International,"['International', 'Latin America']"
054578,International,"['International', 'Latin America']"
054580,International,"['International', 'Latin America']"
054621,Rock,"['Death-Metal', 'Rock', 'Space-Rock', 'Post-Rock', 'Metal']"
054623,Rock,"['Death-Metal', 'Rock', 'Space-Rock', 'Post-Rock', 'Metal']"
054624,Rock,"['Death-Metal', 'Rock', 'Space-Rock', 'Post-Rock', 'Metal']"
054625,Rock,"['Death-Metal', 'Rock', 'Space-Rock', 'Post-Rock', 'Metal']"
054626,Rock,"['Death-Metal', 'Rock', 'Space-Rock', 'Post-Rock', 'Metal']"
054662,Electronic,"['Chip Music', 'Electronic']"
054664,Pop,"['Pop', 'Experimental Pop']"
054665,Pop,"['Pop', 'Experimental Pop']"
054666,Pop,"['Pop', 'Experimental Pop']"
054667,Pop,"['Pop', 'Experimental Pop']"
054703,Folk,"['Folk', 'Singer-Songwriter']"
054719,Electronic,['Electronic']
054735,Rock,"['Post-Punk', 'Punk', 'Rock']"
054753,Hip-Hop,['Hip-Hop']
054874,Electronic,"['IDM', 'Techno', 'Electronic']"
054942,Rock,"['Metal', 'Rock', 'Black-Metal']"
055076,Pop,"['Pop', 'Experimental Pop']"
055097,Hip-Hop,"['Hip-Hop Beats', 'Hip-Hop']"
055100,Hip-Hop,"['Hip-Hop Beats', 'Hip-Hop']"
055101,Hip-Hop,"['Hip-Hop Beats', 'Hip-Hop']"
055102,Hip-Hop,"['Hip-Hop Beats', 'Hip-Hop']"
055113,Hip-Hop,"['Rap', 'Hip-Hop']"
055119,Hip-Hop,"['Hip-Hop Beats', 'Hip-Hop']"
055120,Hip-Hop,"['Hip-Hop Beats', 'Hip-Hop']"
055121,Hip-Hop,"['Hip-Hop Beats', 'Hip-Hop']"
055122,Hip-Hop,"['Hip-Hop Beats', 'Hip-Hop']"
055123,Hip-Hop,"['Hip-Hop Beats', 'Rap', 'Abstract Hip-Hop', 'Hip-Hop']"
055124,Hip-Hop,"['Hip-Hop Beats', 'Hip-Hop']"
055149,Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
055183,Electronic,['Electronic']
055186,Electronic,['Electronic']
055231,International,"['International', 'Reggae - Dub']"
055232,International,"['International', 'Reggae - Dub']"
055233,International,"['International', 'Reggae - Dub']"
055234,International,"['International', 'Reggae - Dub']"
055235,International,"['International', 'Reggae - Dub']"
055236,International,"['International', 'Reggae - Dub']"
055237,International,"['International', 'Reggae - Dub']"
055238,International,"['International', 'Reggae - Dub']"
055240,International,"['International', 'Reggae - Dub']"
055241,International,"['International', 'Reggae - Dub']"
055242,International,"['International', 'Reggae - Dub']"
055285,Pop,['Pop']
055286,Pop,['Pop']
055287,Pop,['Pop']
055288,Pop,['Pop']
055289,Pop,['Pop']
055290,Pop,['Pop']
055291,Pop,['Pop']
055292,Pop,['Pop']
055293,Pop,['Pop']
055294,Pop,['Pop']
055295,Pop,['Pop']
055402,Rock,"['Post-Punk', 'Post-Rock', 'Rock', 'Punk']"
055430,Pop,"['Pop', 'Experimental Pop']"
055436,Pop,"['Pop', 'Experimental Pop']"
055437,Pop,"['Pop', 'Experimental Pop']"
055480,Experimental,"['Noise', 'Experimental']"
055481,Experimental,"['Noise', 'Experimental']"
055549,Hip-Hop,['Hip-Hop']
055572,Hip-Hop,['Hip-Hop']
055709,Rock,"['Post-Rock', 'Rock']"
055710,Rock,"['Post-Rock', 'Rock']"
055711,Rock,"['Post-Rock', 'Rock']"
055712,Rock,"['Post-Rock', 'Rock']"
055713,Rock,"['Post-Rock', 'Rock']"
055714,Rock,"['Post-Rock', 'Rock']"
055715,Rock,"['Post-Rock', 'Rock']"
055716,Rock,"['Post-Rock', 'Rock']"
055717,Rock,"['Post-Rock', 'Rock']"
055718,Rock,"['Post-Rock', 'Rock']"
055719,Rock,"['Post-Rock', 'Rock']"
055782,Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
055783,Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
055786,Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
055807,Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
055808,Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
055809,Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
055810,Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
055811,Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
055826,International,"['International', 'Latin America']"
055827,International,"['International', 'Latin America']"
055828,International,"['International', 'Latin America']"
055830,International,"['International', 'Latin America']"
055831,International,"['International', 'Latin America']"
055832,International,"['International', 'Latin America']"
055833,International,"['International', 'Latin America']"
055900,Hip-Hop,['Hip-Hop']
056010,Experimental,"['Noise', 'Improv', 'Experimental']"
056015,Experimental,"['Noise', 'Improv', 'Experimental']"
056020,Experimental,"['Noise', 'Improv', 'Experimental']"
056028,Electronic,"['Dance', 'Techno', 'Electronic']"
056029,Electronic,"['Dance', 'Techno', 'Electronic']"
056030,International,"['International', 'Reggae - Dub']"
056031,Experimental,"['Experimental', 'Drone']"
056033,Experimental,"['Experimental', 'Drone']"
056034,Electronic,"['Dance', 'Electronic']"
056036,Electronic,"['Dance', 'Electronic']"
056247,Pop,"['Pop', 'Experimental Pop']"
056248,Pop,"['Pop', 'Experimental Pop']"
056249,Pop,"['Pop', 'Experimental Pop']"
056273,Pop,['Pop']
056274,Pop,['Pop']
056275,Pop,['Pop']
056460,Pop,"['Pop', 'Experimental Pop', 'Synth Pop']"
056465,International,"['International', 'Asia-Far East']"
056466,International,"['International', 'Asia-Far East']"
056467,International,"['International', 'Asia-Far East']"
056468,International,"['International', 'Asia-Far East']"
056469,International,"['International', 'Asia-Far East']"
056470,International,"['International', 'Asia-Far East']"
056471,International,"['International', 'Asia-Far East']"
056472,International,"['International', 'Asia-Far East']"
056474,International,"['International', 'Asia-Far East']"
056493,Hip-Hop,"['Hip-Hop Beats', 'Hip-Hop']"
056495,Hip-Hop,"['Hip-Hop Beats', 'Hip-Hop']"
056496,Hip-Hop,"['Hip-Hop Beats', 'Hip-Hop']"
056497,Hip-Hop,"['Hip-Hop Beats', 'Hip-Hop']"
056498,Hip-Hop,"['Hip-Hop Beats', 'Hip-Hop']"
056499,Hip-Hop,"['Hip-Hop Beats', 'Hip-Hop']"
056516,Folk,"['Folk', 'Singer-Songwriter']"
056517,Folk,"['Folk', 'Singer-Songwriter']"
056518,Folk,"['Folk', 'Singer-Songwriter']"
056519,Folk,"['Folk', 'Singer-Songwriter']"
056520,Folk,"['Folk', 'Singer-Songwriter']"
056521,Folk,"['Folk', 'Singer-Songwriter']"
056523,Electronic,['Electronic']
056552,Rock,"['Death-Metal', 'Rock', 'Loud-Rock', 'Noise-Rock', 'Metal']"
056559,Rock,"['Death-Metal', 'Rock', 'Loud-Rock', 'Noise-Rock', 'Metal']"
056639,Hip-Hop,['Hip-Hop']
056640,Hip-Hop,['Hip-Hop']
056641,Hip-Hop,['Hip-Hop']
056645,Rock,"['Rock', 'Surf', 'Garage']"
056646,Rock,"['Rock', 'Surf', 'Garage']"
056648,Rock,"['Rock', 'Surf', 'Garage']"
056649,Rock,"['Rock', 'Surf', 'Garage']"
056650,Rock,"['Rock', 'Surf', 'Garage']"
056651,Rock,"['Rock', 'Surf', 'Garage']"
056686,International,"['International', 'Reggae - Dub']"
056687,International,"['International', 'Reggae - Dub']"
056688,International,"['International', 'Reggae - Dub']"
056689,International,"['International', 'Reggae - Dub']"
056690,International,"['International', 'Reggae - Dub']"
056691,International,"['International', 'Reggae - Dub']"
056692,International,"['International', 'Reggae - Dub']"
056693,International,"['International', 'Reggae - Dub']"
056694,International,"['International', 'Reggae - Dub']"
056695,International,"['International', 'Reggae - Dub']"
056696,International,"['International', 'Reggae - Dub']"
056795,Electronic,['Electronic']
056796,Electronic,['Electronic']
056797,Electronic,['Electronic']
056798,Electronic,['Electronic']
056799,Electronic,['Electronic']
056800,Electronic,['Electronic']
056801,Electronic,['Electronic']
056802,Electronic,['Electronic']
056803,Electronic,['Electronic']
056804,Electronic,['Electronic']
056805,Electronic,['Electronic']
056874,Electronic,"['Chill-out', 'Ambient Electronic', 'House', 'Electronic']"
056888,Experimental,"['Electroacoustic', 'Experimental']"
056895,Pop,['Pop']
056929,Rock,"['Punk', 'Rock', 'No Wave']"
057078,Pop,['Pop']
057164,Folk,"['Folk', 'Freak-Folk']"
057175,Folk,"['Folk', 'Freak-Folk']"
057176,Folk,"['Folk', 'Freak-Folk']"
057177,Folk,"['Folk', 'Freak-Folk']"
057178,Pop,"['Pop', 'Experimental Pop']"
057179,Pop,"['Pop', 'Experimental Pop']"
057180,Pop,"['Pop', 'Experimental Pop']"
057271,Experimental,"['Minimalism', 'Sound Art', 'Experimental']"
057272,Experimental,"['Minimalism', 'Sound Art', 'Experimental']"
057273,Experimental,"['Minimalism', 'Sound Art', 'Experimental']"
057274,Experimental,"['Minimalism', 'Sound Art', 'Experimental']"
057344,Experimental,"['Noise', 'Experimental']"
057360,Experimental,"['Avant-Garde', 'Unclassifiable', 'Experimental']"
057371,Instrumental,"['Compilation', 'Soundtrack', 'Instrumental']"
057417,Electronic,"['Glitch', 'IDM', 'Techno', 'Electronic']"
057418,Instrumental,"['Compilation', 'Soundtrack', 'Instrumental']"
057435,Pop,"['Pop', 'Experimental Pop']"
057437,Pop,"['Pop', 'Experimental Pop']"
057439,Pop,"['Pop', 'Experimental Pop']"
057440,Experimental,['Experimental']
057442,Experimental,['Experimental']
057500,Rock,"['Punk', 'Rock', 'Garage', 'Power-Pop']"
057540,Electronic,"['Chip Music', 'Electronic']"
057569,Rock,"['Punk', 'Rock', 'Garage']"
057626,Experimental,"['Electroacoustic', 'Sound Art', 'Experimental']"
057627,Experimental,"['Electroacoustic', 'Sound Art', 'Experimental']"
057628,Experimental,"['Electroacoustic', 'Sound Art', 'Experimental']"
057629,Experimental,"['Electroacoustic', 'Sound Art', 'Experimental']"
057630,Experimental,"['Electroacoustic', 'Sound Art', 'Experimental']"
057639,Folk,"['Folk', 'Singer-Songwriter', 'Psych-Folk']"
057640,Folk,"['Folk', 'Singer-Songwriter', 'Psych-Folk']"
057648,Folk,"['Folk', 'Singer-Songwriter', 'Psych-Folk']"
057658,Rock,"['Indie-Rock', 'Rock', 'Power-Pop', 'Garage', 'Punk']"
057661,Rock,"['Indie-Rock', 'Rock', 'Power-Pop', 'Garage', 'Punk']"
057662,Rock,"['Indie-Rock', 'Rock', 'Power-Pop', 'Garage', 'Punk']"
057663,Rock,"['Indie-Rock', 'Rock', 'Power-Pop', 'Garage', 'Punk']"
057665,International,"['International', 'African']"
057691,International,"['International', 'African']"
057697,International,"['International', 'African', 'Reggae - Dancehall', 'Reggae - Dub']"
057819,Hip-Hop,"['Hip-Hop Beats', 'Hip-Hop']"
057820,Hip-Hop,"['Hip-Hop Beats', 'Hip-Hop']"
057821,Hip-Hop,"['Hip-Hop Beats', 'Hip-Hop']"
057822,Hip-Hop,"['Hip-Hop Beats', 'Hip-Hop']"
057823,Hip-Hop,"['Hip-Hop Beats', 'Hip-Hop']"
057891,Rock,"['Death-Metal', 'Rock', 'Grindcore', 'Lo-Fi', 'Metal']"
057892,Rock,"['Death-Metal', 'Rock', 'Grindcore', 'Lo-Fi', 'Metal']"
057936,Experimental,"['Sound Effects', 'Experimental', 'Holiday', 'Novelty']"
057937,Experimental,"['Sound Effects', 'Experimental', 'Holiday', 'Novelty']"
057938,Experimental,"['Sound Effects', 'Experimental', 'Holiday', 'Novelty']"
057939,Experimental,"['Experimental', 'Novelty', 'Christmas', 'Sound Effects', 'Holiday']"
057943,Experimental,"['Experimental', 'Novelty', 'Christmas', 'Sound Effects', 'Holiday']"
057968,Rock,"['Electro-Punk', 'Punk', 'Rock', 'Industrial']"
058052,Experimental,"['Noise', 'Avant-Garde', 'Experimental']"
058053,Experimental,"['Noise', 'Avant-Garde', 'Experimental']"
058054,Experimental,"['Noise', 'Avant-Garde', 'Experimental']"
058060,Experimental,"['Noise', 'Avant-Garde', 'Experimental']"
058061,Experimental,"['Noise', 'Avant-Garde', 'Experimental']"
058063,Experimental,"['Noise', 'Avant-Garde', 'Experimental']"
058068,Experimental,"['Experimental', 'Sound Collage', 'Field Recordings']"
058070,Experimental,"['Experimental', 'Sound Collage', 'Field Recordings']"
058115,Pop,['Pop']
058116,Pop,['Pop']
058117,Pop,['Pop']
058135,Folk,"['Free-Folk', 'Folk', 'Singer-Songwriter']"
058140,Folk,"['Free-Folk', 'Folk', 'Singer-Songwriter']"
058161,Pop,"['Synth Pop', 'Pop']"
058162,Pop,"['Synth Pop', 'Pop']"
058164,Pop,"['Synth Pop', 'Pop']"
058166,Pop,"['Synth Pop', 'Pop']"
058169,Pop,"['Synth Pop', 'Pop']"
058170,Pop,"['Synth Pop', 'Pop']"
058173,Pop,"['Synth Pop', 'Pop']"
058174,Pop,"['Synth Pop', 'Pop']"
058207,Hip-Hop,['Hip-Hop']
058212,Hip-Hop,['Hip-Hop']
058213,Hip-Hop,['Hip-Hop']
058215,Hip-Hop,['Hip-Hop']
058221,Rock,['Rock']
058225,Rock,"['Rock', 'Power-Pop', 'Post-Punk', 'Lo-Fi', 'Punk']"
058333,Rock,"['Rock', 'Metal']"
058334,Rock,"['Rock', 'Metal']"
058341,Electronic,"['Electronic', 'Downtempo']"
058474,Pop,['Pop']
058539,Rock,['Rock']
058540,Rock,['Rock']
058541,Rock,['Rock']
058542,Rock,['Rock']
058543,Rock,['Rock']
059078,Rock,"['Indie-Rock', 'Lo-Fi', 'Rock']"
059373,Rock,"['Punk', 'Rock', 'Garage', 'Surf']"
059374,Rock,"['Punk', 'Rock', 'Garage', 'Surf']"
059443,Pop,"['Pop', 'Experimental Pop', 'Synth Pop']"
059445,Pop,"['Pop', 'Experimental Pop', 'Synth Pop']"
059446,Pop,"['Pop', 'Experimental Pop', 'Synth Pop']"
059448,Pop,"['Pop', 'Experimental Pop', 'Synth Pop']"
059449,Pop,"['Pop', 'Experimental Pop', 'Synth Pop']"
059451,Pop,"['Pop', 'Experimental Pop', 'Synth Pop']"
059454,Pop,"['Pop', 'Experimental Pop', 'Synth Pop']"
059561,Rock,"['New Wave', 'Punk', 'Rock', 'Power-Pop']"
059562,Rock,"['Post-Punk', 'Punk', 'Rock']"
059581,International,"['International', 'French']"
059653,International,"['International', 'Balkan']"
059654,International,"['International', 'Balkan']"
059656,International,"['International', 'Balkan']"
059657,International,"['International', 'Balkan']"
059658,International,"['International', 'Balkan']"
059659,International,"['International', 'Balkan']"
059660,International,"['International', 'Europe']"
059663,International,"['International', 'Europe']"
059664,International,"['International', 'Europe']"
059666,International,"['International', 'Europe']"
059667,International,"['International', 'Europe']"
059669,International,"['International', 'Balkan']"
059671,International,"['International', 'Balkan']"
059673,International,"['International', 'Balkan']"
059675,International,"['International', 'Balkan']"
059676,International,"['International', 'Balkan']"
059677,International,"['International', 'Balkan']"
059678,International,['International']
059679,International,['International']
059680,International,['International']
059681,International,['International']
059682,International,['International']
059683,International,"['Flamenco', 'International', 'Balkan']"
059684,International,"['Flamenco', 'International', 'Balkan']"
059685,International,"['Flamenco', 'International', 'Balkan']"
059686,International,"['Flamenco', 'International', 'Balkan']"
059687,International,"['Flamenco', 'International', 'Balkan']"
059688,International,"['Flamenco', 'International', 'Balkan']"
059695,International,['International']
059702,International,['International']
059706,International,['International']
059707,International,['International']
059708,International,['International']
059709,International,['International']
059710,International,['International']
059711,International,"['International', 'Balkan']"
059718,International,"['International', 'Balkan']"
059719,International,['International']
059720,International,['International']
059721,International,['International']
059723,International,['International']
059724,International,['International']
059725,International,['International']
059726,International,['International']
059727,International,['International']
059823,Experimental,"['Sound Collage', 'Experimental']"
059876,Rock,['Rock']
059930,Experimental,"['Minimalism', 'Experimental']"
060037,International,"['International', 'African', 'North African']"
060038,International,"['International', 'African', 'North African']"
060041,International,"['International', 'African', 'North African']"
060042,International,"['International', 'African', 'North African']"
060045,International,"['International', 'African', 'North African']"
060048,International,"['International', 'African', 'North African']"
060074,Experimental,"['Noise', 'Experimental', 'Musique Concrete']"
060143,International,"['International', 'Balkan']"
060144,International,"['International', 'Balkan']"
060145,International,"['International', 'Balkan']"
060146,International,"['International', 'Balkan']"
060170,Folk,"['Psych-Folk', 'Folk']"
060317,Experimental,"['Noise', 'Avant-Garde', 'Experimental', 'Audio Collage']"
060331,Experimental,"['Noise', 'Avant-Garde', 'Experimental']"
060472,Hip-Hop,['Hip-Hop']
060474,Hip-Hop,['Hip-Hop']
060476,Hip-Hop,['Hip-Hop']
060477,Hip-Hop,['Hip-Hop']
060478,Hip-Hop,['Hip-Hop']
060510,Hip-Hop,['Hip-Hop']
060533,International,"['Europe', 'International', 'Romany (Gypsy)']"
060534,International,"['Europe', 'International', 'Romany (Gypsy)']"
060535,International,"['Europe', 'International', 'Romany (Gypsy)']"
060536,International,"['Europe', 'International', 'Romany (Gypsy)']"
060537,International,"['Europe', 'International', 'Romany (Gypsy)']"
060544,International,"['International', 'Balkan']"
060547,International,"['International', 'Balkan']"
060548,International,"['International', 'Balkan']"
060549,International,"['International', 'Balkan']"
060736,Rock,"['Punk', 'Rock', 'Garage', 'Surf']"
060753,International,"['International', 'Balkan', 'Europe']"
060754,International,"['International', 'Balkan', 'Europe']"
060755,International,"['International', 'Balkan', 'Europe']"
060756,International,"['International', 'Balkan', 'Europe']"
060757,International,"['International', 'Balkan', 'Europe']"
060758,International,"['International', 'Balkan', 'Europe']"
060775,International,"['Europe', 'International']"
060776,International,"['Europe', 'International']"
060777,International,"['Europe', 'International']"
060857,International,"['International', 'Balkan']"
060864,International,"['International', 'Balkan']"
060865,International,"['International', 'Balkan']"
060871,International,"['Europe', 'International', 'Klezmer']"
060872,International,"['Europe', 'International', 'Klezmer']"
060873,International,"['Europe', 'International', 'Klezmer']"
060874,International,"['Europe', 'International', 'Klezmer']"
060875,International,"['Europe', 'International', 'Klezmer']"
060994,Experimental,['Experimental']
061006,Folk,['Folk']
061007,Folk,['Folk']
061008,Folk,['Folk']
061010,Folk,['Folk']
061011,Folk,['Folk']
061012,Folk,['Folk']
061013,Folk,['Folk']
061159,Hip-Hop,"['Rap', 'Hip-Hop']"
061160,Hip-Hop,"['Rap', 'Hip-Hop']"
061161,Hip-Hop,"['Hip-Hop Beats', 'Hip-Hop']"
061172,Hip-Hop,"['Rap', 'Hip-Hop']"
061174,Hip-Hop,"['Rap', 'Hip-Hop']"
061175,Hip-Hop,"['Rap', 'Hip-Hop']"
061452,Hip-Hop,['Hip-Hop']
061453,Hip-Hop,['Hip-Hop']
061491,Rock,"['Indie-Rock', 'Rock', 'Progressive']"
061492,Rock,"['Indie-Rock', 'Rock', 'Progressive']"
061493,Rock,"['Indie-Rock', 'Rock', 'Progressive']"
061587,Pop,"['Pop', 'Experimental Pop']"
061589,Pop,"['Pop', 'Experimental Pop']"
061591,Pop,"['Pop', 'Experimental Pop']"
061592,Pop,"['Pop', 'Experimental Pop']"
061668,Hip-Hop,['Hip-Hop']
061670,Pop,['Pop']
061679,Pop,['Pop']
061734,Pop,"['Pop', 'Experimental Pop']"
061736,Pop,"['Pop', 'Experimental Pop']"
061742,Pop,"['Pop', 'Experimental Pop']"
061814,Rock,"['Progressive', 'Thrash', 'Rock', 'Hardcore', 'Punk']"
061820,Rock,"['Progressive', 'Thrash', 'Rock', 'Hardcore', 'Punk']"
061821,Rock,"['Progressive', 'Thrash', 'Rock', 'Hardcore', 'Punk']"
061884,Hip-Hop,['Hip-Hop']
062001,Hip-Hop,['Hip-Hop']
062003,Instrumental,"['Soundtrack', 'Instrumental']"
062005,Instrumental,"['Soundtrack', 'Instrumental']"
062007,Instrumental,"['Soundtrack', 'Instrumental']"
062163,Pop,"['Pop', 'Synth Pop']"
062164,Pop,"['Pop', 'Synth Pop']"
062165,Pop,"['Pop', 'Synth Pop']"
062180,Instrumental,"['Ambient', 'Instrumental']"
062183,International,"['Afrobeat', 'International', 'African']"
062184,International,"['Afrobeat', 'International', 'African']"
062185,International,"['Afrobeat', 'International', 'African']"
062186,International,"['Afrobeat', 'International', 'African']"
062187,International,"['Afrobeat', 'International', 'African']"
062188,International,"['Afrobeat', 'International', 'African']"
062189,International,"['Afrobeat', 'International', 'African']"
062190,International,"['Afrobeat', 'International', 'African']"
062191,International,"['Afrobeat', 'International', 'African']"
062192,International,"['Afrobeat', 'International', 'African']"
062193,International,"['Afrobeat', 'International', 'African']"
062194,International,"['Afrobeat', 'International', 'African']"
062195,International,"['Afrobeat', 'International', 'African']"
062196,International,"['Afrobeat', 'International', 'African']"
062337,Rock,['Rock']
062426,Folk,['Folk']
062436,Pop,['Pop']
062445,Rock,"['Punk', 'Rock', 'Shoegaze', 'Power-Pop']"
062446,Pop,['Pop']
062448,Pop,['Pop']
062449,Pop,['Pop']
062450,Pop,"['Pop', 'Experimental Pop']"
062452,Pop,"['Pop', 'Experimental Pop']"
062458,Rock,"['Punk', 'Indie-Rock', 'Rock', 'Power-Pop']"
062525,International,"['International', 'Reggae - Dancehall', 'Reggae - Dub']"
062526,International,"['International', 'Reggae - Dancehall', 'Reggae - Dub']"
062527,International,"['International', 'Reggae - Dancehall', 'Reggae - Dub']"
062528,International,"['International', 'Reggae - Dancehall', 'Reggae - Dub']"
062529,International,"['International', 'Reggae - Dancehall', 'Reggae - Dub']"
062531,International,"['International', 'Reggae - Dancehall', 'Reggae - Dub']"
062532,International,"['International', 'Reggae - Dancehall', 'Reggae - Dub']"
062533,International,"['International', 'Reggae - Dancehall', 'Reggae - Dub']"
062534,International,"['International', 'Reggae - Dancehall', 'Reggae - Dub']"
062586,Rock,"['Space-Rock', 'Psych-Rock', 'Post-Rock', 'Rock']"
062589,International,"['Afrobeat', 'International', 'African']"
062591,International,"['Afrobeat', 'International', 'African']"
062592,International,"['Afrobeat', 'International', 'African']"
062594,International,"['Afrobeat', 'International', 'African']"
062595,International,"['Afrobeat', 'International', 'African']"
062596,International,"['Afrobeat', 'International', 'African']"
062655,Rock,"['Punk', 'Rock', 'Hardcore']"
062671,Electronic,"['Ambient Electronic', 'Dubstep', 'Electronic']"
062742,Pop,['Pop']
062748,Pop,"['Pop', 'Synth Pop']"
062749,Pop,"['Pop', 'Synth Pop']"
062750,Pop,"['Pop', 'Synth Pop']"
062751,Pop,"['Pop', 'Synth Pop']"
062753,Pop,"['Pop', 'Synth Pop']"
063043,Rock,"['Post-Punk', 'Indie-Rock', 'Rock', 'Punk']"
063044,Rock,"['Post-Punk', 'Indie-Rock', 'Rock', 'Punk']"
063045,Rock,"['Post-Punk', 'Indie-Rock', 'Rock', 'Punk']"
063064,Electronic,"['Dubstep', 'Electronic']"
063065,Electronic,"['Dubstep', 'Electronic']"
063117,Rock,"['Rock', 'Loud-Rock', 'Noise-Rock', 'Grindcore', 'Punk', 'Sludge', 'Metal']"
063149,Experimental,"['Experimental', 'Audio Collage']"
063159,Experimental,"['Experimental', 'Audio Collage']"
063161,Experimental,"['Experimental', 'Audio Collage']"
063191,Rock,['Rock']
063208,Folk,['Folk']
063224,Pop,['Pop']
063226,Pop,['Pop']
063250,Folk,['Folk']
063251,Folk,['Folk']
063252,Folk,['Folk']
063253,Folk,['Folk']
063255,Folk,['Folk']
063257,Folk,['Folk']
063258,Folk,['Folk']
063287,Instrumental,"['Soundtrack', 'Instrumental']"
063289,Instrumental,"['Soundtrack', 'Instrumental']"
063290,Instrumental,"['Soundtrack', 'Instrumental']"
063291,Instrumental,"['Soundtrack', 'Instrumental']"
063292,Instrumental,"['Soundtrack', 'Instrumental']"
063456,Folk,['Folk']
063457,Folk,['Folk']
063470,Rock,"['Black-Metal', 'Rock', 'Metal']"
063471,Rock,"['Black-Metal', 'Rock', 'Metal']"
063472,Rock,"['Black-Metal', 'Rock', 'Metal']"
063626,Experimental,['Experimental']
063655,Electronic,"['Ambient Electronic', 'Electronic']"
063733,Hip-Hop,['Hip-Hop']
063747,Hip-Hop,['Hip-Hop']
063755,Hip-Hop,['Hip-Hop']
063757,Hip-Hop,['Hip-Hop']
063770,Hip-Hop,['Hip-Hop']
063789,Hip-Hop,['Hip-Hop']
063803,Hip-Hop,['Hip-Hop']
063804,Hip-Hop,['Hip-Hop']
063805,Hip-Hop,['Hip-Hop']
063874,Hip-Hop,['Hip-Hop']
063900,Hip-Hop,['Hip-Hop']
063908,Hip-Hop,['Hip-Hop']
063922,Rock,"['Indie-Rock', 'Post-Rock', 'Rock', 'Space-Rock', 'Psych-Rock']"
063936,Experimental,"['Noise', 'Avant-Garde', 'Experimental']"
063999,Pop,['Pop']
064005,Pop,['Pop']
064006,Pop,['Pop']
064007,Pop,['Pop']
064008,Pop,['Pop']
064009,Pop,['Pop']
064035,Rock,"['Punk', 'Indie-Rock', 'Rock', 'Power-Pop']"
064078,Experimental,"['Experimental', 'Drone']"
064079,Pop,['Pop']
064091,Experimental,['Experimental']
064093,Experimental,['Experimental']
064247,Experimental,"['Avant-Garde', 'Experimental']"
064248,Experimental,"['Avant-Garde', 'Experimental']"
064249,Experimental,"['Avant-Garde', 'Experimental']"
064252,Experimental,"['Avant-Garde', 'Experimental']"
064253,Experimental,"['Avant-Garde', 'Experimental']"
064331,Electronic,"['Dance', 'House', 'Electronic']"
064332,Electronic,"['Dance', 'House', 'Electronic']"
064333,Electronic,"['Dance', 'House', 'Electronic']"
064334,Electronic,"['Dance', 'House', 'Electronic']"
064338,Hip-Hop,['Hip-Hop']
064364,Pop,['Pop']
064365,Pop,['Pop']
064366,Pop,['Pop']
064407,International,"['International', 'Reggae - Dub']"
064408,International,"['International', 'Reggae - Dub']"
064409,International,"['International', 'Reggae - Dub']"
064410,International,"['International', 'Reggae - Dub']"
064515,Hip-Hop,['Hip-Hop']
064516,Hip-Hop,['Hip-Hop']
064517,Hip-Hop,['Hip-Hop']
064519,Hip-Hop,['Hip-Hop']
064520,Hip-Hop,['Hip-Hop']
064521,Hip-Hop,['Hip-Hop']
064522,Hip-Hop,['Hip-Hop']
064523,Hip-Hop,['Hip-Hop']
064535,Electronic,"['Drum & Bass', 'Dubstep', 'Electronic']"
064536,Electronic,"['Drum & Bass', 'Dubstep', 'Electronic']"
064537,Electronic,"['Drum & Bass', 'Dubstep', 'Electronic']"
064538,Electronic,"['Drum & Bass', 'Dubstep', 'Electronic']"
064542,Electronic,"['Dubstep', 'Electronic']"
