track_id,reason,genre,subgenres
001935,file not found,Experimental,"['Avant-Garde', 'Experimental']"
001936,file not found,Experimental,"['Avant-Garde', 'Experimental']"
001937,file not found,Experimental,"['Avant-Garde', 'Experimental']"
001938,file not found,Experimental,"['Avant-Garde', 'Experimental']"
001939,file not found,Experimental,"['Avant-Garde', 'Experimental']"
001940,file not found,Rock,['Rock']
001941,file not found,Rock,['Rock']
001942,file not found,Rock,['Rock']
001943,file not found,Rock,['Rock']
001944,file not found,Rock,['Rock']
001945,file not found,Rock,"['Psych-Rock', 'Rock']"
001946,file not found,Rock,"['Psych-Rock', 'Rock']"
001947,file not found,Rock,['Rock']
001948,file not found,Rock,['Rock']
001949,file not found,Rock,['Rock']
001950,file not found,Rock,['Rock']
001951,file not found,Rock,['Rock']
001952,file not found,Rock,['Rock']
001953,file not found,Rock,['Rock']
001954,file not found,Rock,['Rock']
001955,file not found,Rock,['Rock']
001956,file not found,Rock,['Rock']
001957,file not found,Rock,['Rock']
001958,file not found,Rock,['Rock']
001959,file not found,Rock,['Rock']
001960,file not found,Rock,['Rock']
001961,file not found,Rock,['Rock']
001962,file not found,Rock,['Rock']
001963,file not found,Jazz,"['Jazz', 'Jazz: Vocal']"
001964,file not found,Jazz,"['Jazz', 'Jazz: Vocal']"
001965,file not found,Jazz,"['Jazz', 'Jazz: Vocal']"
001966,file not found,Jazz,"['Jazz', 'Jazz: Vocal']"
001967,file not found,Jazz,"['Jazz', 'Jazz: Vocal']"
001968,file not found,Experimental,"['Experimental', 'Field Recordings']"
001969,file not found,Experimental,"['Experimental', 'Field Recordings']"
001970,file not found,Experimental,"['Experimental', 'Field Recordings']"
001971,file not found,Experimental,"['Experimental', 'Field Recordings']"
001972,file not found,Experimental,"['Experimental', 'Field Recordings']"
001973,file not found,Experimental,"['Experimental', 'Field Recordings']"
001974,file not found,Experimental,"['Experimental', 'Field Recordings']"
001975,file not found,Electronic,['Electronic']
001976,file not found,Electronic,['Electronic']
001977,file not found,Electronic,['Electronic']
001978,file not found,Electronic,['Electronic']
001979,file not found,Experimental,"['Avant-Garde', 'Experimental']"
001980,file not found,Experimental,"['Avant-Garde', 'Experimental']"
001981,file not found,Experimental,"['Avant-Garde', 'Experimental']"
001982,file not found,Experimental,"['Avant-Garde', 'Experimental']"
001983,file not found,Rock,"['Loud-Rock', 'Rock', 'Noise-Rock']"
001984,file not found,Rock,"['Loud-Rock', 'Rock', 'Noise-Rock']"
001985,file not found,Rock,"['Loud-Rock', 'Rock', 'Noise-Rock']"
001986,file not found,Rock,"['Loud-Rock', 'Rock', 'Noise-Rock']"
001987,file not found,Rock,"['Loud-Rock', 'Rock', 'Noise-Rock']"
001988,file not found,Rock,"['Loud-Rock', 'Rock', 'Noise-Rock']"
001989,file not found,Rock,"['Loud-Rock', 'Rock', 'Noise-Rock']"
001990,file not found,Rock,"['Loud-Rock', 'Rock', 'Noise-Rock']"
001991,file not found,Rock,"['Loud-Rock', 'Rock', 'Noise-Rock']"
001992,file not found,Rock,"['Loud-Rock', 'Rock', 'Noise-Rock']"
001993,file not found,Rock,"['Loud-Rock', 'Rock', 'Noise-Rock']"
001994,file not found,Rock,"['Loud-Rock', 'Rock', 'Noise-Rock']"
001995,file not found,Rock,"['Loud-Rock', 'Rock', 'Noise-Rock']"
001996,file not found,Jazz,"['Free-Jazz', 'Jazz']"
001997,file not found,Experimental,"['Experimental', 'Field Recordings']"
001998,file not found,Experimental,"['Experimental', 'Field Recordings']"
001999,file not found,Experimental,"['Experimental', 'Field Recordings']"
002000,file not found,Experimental,"['Experimental', 'Field Recordings']"
002001,file not found,Experimental,"['Experimental', 'Field Recordings']"
002002,file not found,Experimental,"['Experimental', 'Field Recordings']"
002003,file not found,Experimental,"['Experimental', 'Field Recordings']"
002004,file not found,Experimental,"['Experimental', 'Field Recordings']"
002005,file not found,Experimental,"['Experimental', 'Field Recordings']"
002006,file not found,Experimental,"['Experimental', 'Field Recordings']"
002007,file not found,Experimental,"['Experimental', 'Field Recordings']"
002008,file not found,Experimental,"['Experimental', 'Field Recordings']"
002009,file not found,Rock,['Rock']
002011,file not found,Experimental,"['Noise', 'Experimental']"
002014,file not found,Rock,"['Indie-Rock', 'Rock']"
002016,file not found,Rock,"['Indie-Rock', 'Rock']"
002017,file not found,Rock,"['Indie-Rock', 'Rock']"
002018,file not found,Experimental,"['Avant-Garde', 'Experimental']"
002019,file not found,Experimental,"['Avant-Garde', 'Experimental']"
002020,file not found,Experimental,"['Avant-Garde', 'Experimental']"
002021,file not found,Experimental,"['Avant-Garde', 'Experimental']"
002069,file not found,Rock,"['Punk', 'Rock']"
002070,file not found,Rock,"['Punk', 'Rock']"
002071,file not found,Electronic,['Electronic']
002072,file not found,Electronic,['Electronic']
002073,file not found,Electronic,['Electronic']
002074,file not found,Electronic,['Electronic']
002075,file not found,Electronic,['Electronic']
002076,file not found,Electronic,['Electronic']
002077,file not found,Electronic,['Electronic']
002078,file not found,Electronic,['Electronic']
002079,file not found,Electronic,['Electronic']
002080,file not found,Electronic,['Electronic']
002081,file not found,Electronic,['Electronic']
002082,file not found,Electronic,['Electronic']
002098,file not found,Experimental,"['Avant-Garde', 'Experimental']"
002100,file not found,Experimental,"['Experimental', 'Audio Collage']"
002101,file not found,Experimental,"['Experimental', 'Audio Collage']"
002102,file not found,Experimental,"['Experimental', 'Audio Collage']"
002103,file not found,Experimental,"['Experimental', 'Audio Collage']"
002104,file not found,Experimental,"['Experimental', 'Audio Collage']"
002105,file not found,Experimental,"['Experimental', 'Audio Collage']"
002106,file not found,Experimental,"['Experimental', 'Audio Collage']"
002107,file not found,Experimental,"['Experimental', 'Audio Collage']"
002108,file not found,Experimental,"['Experimental', 'Audio Collage']"
002109,file not found,Experimental,"['Experimental', 'Audio Collage']"
002110,file not found,Experimental,"['Experimental', 'Audio Collage']"
002111,file not found,Experimental,"['Experimental', 'Audio Collage']"
002112,file not found,Experimental,"['Experimental', 'Audio Collage']"
002113,file not found,Experimental,"['Experimental', 'Audio Collage']"
002114,file not found,Experimental,"['Experimental', 'Audio Collage']"
002115,file not found,Experimental,"['Experimental', 'Audio Collage']"
002116,file not found,Experimental,"['Experimental', 'Audio Collage']"
002117,file not found,Experimental,"['Experimental', 'Audio Collage']"
002119,file not found,Experimental,"['Avant-Garde', 'Experimental']"
002120,file not found,Electronic,['Electronic']
002125,file not found,Rock,"['Punk', 'Rock']"
002126,file not found,Rock,['Rock']
002127,file not found,Rock,['Rock']
002128,file not found,Rock,['Rock']
002129,file not found,Rock,['Rock']
003154,file not found,Experimental,"['Avant-Garde', 'Experimental']"
003225,file not found,Electronic,['Electronic']
003267,file not found,Folk,['Folk']
003268,file not found,Electronic,['Electronic']
003269,file not found,Rock,"['Rock', 'Garage']"
003291,file not found,Spoken,"['Radio', 'Spoken', 'Interview']"
003314,file not found,Pop,['Pop']
003315,file not found,Folk,['Folk']
003316,file not found,Hip-Hop,['Hip-Hop']
003317,file not found,Hip-Hop,['Hip-Hop']
003318,file not found,Hip-Hop,['Hip-Hop']
003319,file not found,Hip-Hop,['Hip-Hop']
003320,file not found,Hip-Hop,['Hip-Hop']
003321,file not found,Hip-Hop,['Hip-Hop']
003322,file not found,Hip-Hop,['Hip-Hop']
003323,file not found,Hip-Hop,['Hip-Hop']
003324,file not found,Hip-Hop,['Hip-Hop']
003345,file not found,Electronic,['Electronic']
003346,file not found,Electronic,['Electronic']
003347,file not found,Electronic,['Electronic']
003348,file not found,Electronic,['Electronic']
003349,file not found,Electronic,['Electronic']
003350,file not found,Electronic,['Electronic']
003351,file not found,Rock,"['Rock', 'Garage']"
003352,file not found,Rock,"['Rock', 'Garage']"
003353,file not found,Rock,"['Rock', 'Garage']"
003354,file not found,Rock,"['Rock', 'Garage']"
003355,file not found,Rock,"['Rock', 'Garage']"
003356,file not found,Rock,"['Rock', 'Garage']"
003357,file not found,Pop,['Pop']
003358,file not found,Pop,['Pop']
003359,file not found,Pop,['Pop']
003360,file not found,Pop,['Pop']
003361,file not found,Pop,['Pop']
003362,file not found,Pop,['Pop']
003363,file not found,Folk,['Folk']
003364,file not found,Folk,['Folk']
003365,file not found,Folk,['Folk']
003367,file not found,Electronic,['Electronic']
003368,file not found,Experimental,"['Experimental', 'Audio Collage']"
003369,file not found,Electronic,['Electronic']
003370,file not found,Experimental,"['Experimental', 'Audio Collage']"
003371,file not found,Experimental,"['Experimental', 'Audio Collage']"
003372,file not found,Electronic,['Electronic']
003373,file not found,Experimental,"['Experimental', 'Audio Collage']"
003375,file not found,Experimental,"['Experimental', 'Audio Collage']"
003377,file not found,Experimental,"['Experimental', 'Audio Collage']"
003379,file not found,Experimental,"['Experimental', 'Audio Collage']"
003380,file not found,Experimental,"['Experimental', 'Audio Collage']"
003382,file not found,Experimental,"['Experimental', 'Audio Collage']"
003384,file not found,Electronic,['Electronic']
003385,file not found,Experimental,"['Experimental', 'Audio Collage']"
003386,file not found,Electronic,['Electronic']
003401,file not found,Rock,"['Indie-Rock', 'Rock']"
003402,file not found,Rock,"['Indie-Rock', 'Rock']"
003403,file not found,Rock,"['Indie-Rock', 'Rock']"
003404,file not found,Rock,"['Indie-Rock', 'Rock']"
003405,file not found,Rock,"['Indie-Rock', 'Rock']"
003406,file not found,Rock,"['Indie-Rock', 'Rock']"
003407,file not found,Rock,"['Indie-Rock', 'Rock']"
003408,file not found,Rock,"['Indie-Rock', 'Rock']"
003409,file not found,Rock,"['Indie-Rock', 'Rock']"
003424,file not found,Blues,['Blues']
003425,file not found,Blues,['Blues']
003426,file not found,Blues,['Blues']
003427,file not found,Blues,['Blues']
003428,file not found,Blues,['Blues']
003429,file not found,Blues,['Blues']
003430,file not found,Blues,['Blues']
003431,file not found,Blues,['Blues']
003432,file not found,Blues,['Blues']
003433,file not found,Blues,['Blues']
003435,file not found,Blues,['Blues']
003440,file not found,Blues,['Blues']
003443,file not found,Blues,['Blues']
003444,file not found,Blues,['Blues']
003445,file not found,Blues,['Blues']
003446,file not found,Spoken,"['Poetry', 'Spoken']"
003447,file not found,Spoken,"['Poetry', 'Spoken']"
003448,file not found,Spoken,"['Poetry', 'Spoken']"
003449,file not found,Spoken,"['Poetry', 'Spoken']"
003450,file not found,Spoken,"['Poetry', 'Spoken']"
003452,file not found,Electronic,['Electronic']
003453,file not found,Electronic,['Electronic']
003454,file not found,Electronic,['Electronic']
003455,file not found,Electronic,['Electronic']
003456,file not found,Electronic,['Electronic']
003457,file not found,Electronic,['Electronic']
003458,file not found,Electronic,['Electronic']
003459,file not found,Country,"['Country', 'Bluegrass']"
003460,file not found,Country,"['Country', 'Bluegrass']"
003461,file not found,Country,"['Country', 'Bluegrass']"
003462,file not found,Country,"['Country', 'Bluegrass']"
003463,file not found,Country,"['Country', 'Bluegrass']"
003464,file not found,Country,"['Country', 'Bluegrass']"
003465,file not found,Country,"['Country', 'Bluegrass']"
003466,file not found,Country,"['Country', 'Bluegrass']"
003467,file not found,Rock,"['Punk', 'Rock', 'Power-Pop']"
003468,file not found,Rock,"['Punk', 'Rock', 'Power-Pop']"
003469,file not found,Rock,"['Punk', 'Rock', 'Power-Pop']"
003470,file not found,Rock,"['Punk', 'Rock', 'Power-Pop']"
003471,file not found,Rock,"['Punk', 'Rock', 'Power-Pop']"
003472,file not found,Rock,"['Punk', 'Rock', 'Power-Pop']"
003473,file not found,Rock,"['Punk', 'Rock', 'Power-Pop']"
003474,file not found,Rock,"['Punk', 'Rock', 'Power-Pop']"
003475,file not found,Rock,"['Punk', 'Rock', 'Power-Pop']"
003476,file not found,Rock,"['Punk', 'Rock', 'Power-Pop']"
003477,file not found,Rock,"['Punk', 'Rock', 'Power-Pop']"
003478,file not found,Rock,"['Punk', 'Rock', 'Power-Pop']"
003479,file not found,Rock,"['Punk', 'Rock', 'Power-Pop']"
003481,file not found,Folk,['Folk']
003482,file not found,Folk,['Folk']
003483,file not found,Folk,['Folk']
003484,file not found,Folk,['Folk']
003485,file not found,Folk,['Folk']
003486,file not found,Folk,['Folk']
003487,file not found,Folk,['Folk']
003488,file not found,Rock,['Rock']
003489,file not found,Rock,['Rock']
003490,file not found,Rock,['Rock']
003491,file not found,Rock,['Rock']
003493,file not found,Rock,['Rock']
003494,file not found,Rock,['Rock']
003495,file not found,Rock,['Rock']
003496,file not found,Rock,['Rock']
003497,file not found,Rock,['Rock']
003498,file not found,Rock,['Rock']
003499,file not found,Rock,['Rock']
003501,file not found,Rock,"['Punk', 'Rock']"
003502,file not found,Rock,"['Punk', 'Rock']"
003503,file not found,Rock,"['Punk', 'Rock']"
003504,file not found,Rock,"['Punk', 'Rock']"
003505,file not found,Rock,"['Punk', 'Rock']"
003514,file not found,Rock,['Rock']
003515,file not found,Rock,['Rock']
003516,file not found,Rock,['Rock']
003517,file not found,Rock,['Rock']
003518,file not found,Rock,['Rock']
003519,file not found,Rock,['Rock']
003520,file not found,Rock,['Rock']
003521,file not found,Rock,['Rock']
003522,file not found,Rock,['Rock']
003536,file not found,Pop,"['Pop', 'Experimental Pop']"
003539,file not found,Pop,"['Pop', 'Experimental Pop']"
003540,file not found,Pop,"['Pop', 'Experimental Pop']"
003541,file not found,Rock,"['Rock', 'Garage']"
003542,file not found,Rock,"['Rock', 'Garage']"
003543,file not found,Rock,"['Rock', 'Garage']"
003544,file not found,Rock,"['Rock', 'Garage']"
003545,file not found,Rock,"['Rock', 'Garage']"
003546,file not found,Rock,"['Rock', 'Garage']"
003547,file not found,Rock,"['Rock', 'Garage']"
003548,file not found,Rock,"['Rock', 'Garage']"
003551,file not found,Rock,['Rock']
003552,file not found,Rock,['Rock']
003553,file not found,Rock,['Rock']
003554,file not found,Rock,['Rock']
003556,file not found,Electronic,['Electronic']
003557,file not found,Electronic,['Electronic']
003558,file not found,Electronic,['Electronic']
003559,file not found,Electronic,['Electronic']
003560,file not found,Electronic,['Electronic']
003561,file not found,Electronic,['Electronic']
003562,file not found,Electronic,['Electronic']
003563,file not found,Electronic,['Electronic']
003564,file not found,Electronic,['Electronic']
003565,file not found,Electronic,['Electronic']
003566,file not found,Electronic,['Electronic']
003567,file not found,Electronic,['Electronic']
003568,file not found,Electronic,['Electronic']
003569,file not found,Electronic,['Electronic']
003570,file not found,Electronic,['Electronic']
003571,file not found,Electronic,['Electronic']
003572,file not found,Electronic,['Electronic']
003574,file not found,Electronic,['Electronic']
003575,file not found,Electronic,['Electronic']
003579,file not found,Rock,"['Rock', 'Garage']"
003580,file not found,Rock,"['Rock', 'Garage']"
003581,file not found,Rock,"['Rock', 'Garage']"
003582,file not found,Rock,"['Rock', 'Garage']"
003583,file not found,Rock,"['Rock', 'Garage']"
003584,file not found,Rock,"['Rock', 'Garage']"
003585,file not found,Rock,"['Rock', 'Garage']"
003586,file not found,International,['International']
003587,file not found,International,['International']
003588,file not found,International,['International']
003589,file not found,International,['International']
003590,file not found,International,['International']
003591,file not found,Spoken,"['Radio', 'Spoken', 'Interview']"
003592,file not found,Rock,"['Post-Punk', 'Rock', 'Punk']"
003593,file not found,Rock,"['Post-Punk', 'Rock', 'Punk']"
003594,file not found,Rock,"['Post-Punk', 'Rock', 'Punk']"
003595,file not found,Rock,['Rock']
003596,file not found,Rock,['Rock']
003597,file not found,Rock,['Rock']
003602,file not found,Rock,"['Indie-Rock', 'Rock']"
003603,file not found,Rock,"['Indie-Rock', 'Rock']"
003604,file not found,Rock,"['Indie-Rock', 'Rock']"
003605,file not found,Rock,"['Indie-Rock', 'Rock']"
003606,file not found,Rock,"['Indie-Rock', 'Rock']"
003607,file not found,Rock,"['Indie-Rock', 'Rock']"
003608,file not found,Rock,"['Indie-Rock', 'Rock']"
003609,file not found,Rock,"['Indie-Rock', 'Rock']"
003610,file not found,Electronic,"['Ambient Electronic', 'Electronic']"
003612,file not found,Rock,"['Post-Punk', 'Rock', 'Punk']"
003613,file not found,Rock,"['Post-Punk', 'Rock', 'Punk']"
003614,file not found,Rock,"['Post-Punk', 'Rock', 'Punk']"
003616,file not found,Rock,"['Post-Punk', 'Rock', 'Punk']"
003617,file not found,Rock,"['Post-Punk', 'Rock', 'Punk']"
003618,file not found,Rock,"['Post-Punk', 'Rock', 'Punk']"
003619,file not found,Rock,"['Post-Punk', 'Rock', 'Punk']"
003620,file not found,Rock,"['Post-Punk', 'Rock', 'Punk']"
003621,file not found,Rock,"['Post-Punk', 'Rock', 'Punk']"
003622,file not found,Rock,"['Post-Punk', 'Rock', 'Punk']"
003625,file not found,Rock,"['Post-Punk', 'Rock', 'Punk']"
003626,file not found,Rock,"['Punk', 'Rock']"
003627,file not found,Folk,['Folk']
003628,file not found,Folk,['Folk']
003629,file not found,Folk,['Folk']
003630,file not found,Folk,['Folk']
003631,file not found,Folk,['Folk']
003633,file not found,Rock,"['Rock', 'Loud-Rock']"
003634,file not found,Rock,"['Rock', 'Loud-Rock']"
003635,file not found,Rock,"['Rock', 'Loud-Rock']"
003636,file not found,Rock,"['Rock', 'Loud-Rock']"
003637,file not found,Rock,"['Rock', 'Loud-Rock']"
003638,file not found,Rock,['Rock']
003645,file not found,Rock,['Rock']
003646,file not found,Rock,['Rock']
003647,file not found,Rock,['Rock']
003648,file not found,Rock,['Rock']
003649,file not found,Rock,['Rock']
003650,file not found,Rock,['Rock']
003651,file not found,Rock,['Rock']
003652,file not found,Rock,['Rock']
003653,file not found,Rock,['Rock']
003654,file not found,Rock,['Rock']
003655,file not found,Rock,['Rock']
003656,file not found,Rock,['Rock']
003657,file not found,Rock,['Rock']
003658,file not found,Rock,['Rock']
003659,file not found,Rock,['Rock']
003660,file not found,Rock,['Rock']
003661,file not found,Rock,['Rock']
003662,file not found,Rock,['Rock']
003663,file not found,Rock,['Rock']
003664,file not found,Rock,"['Rock', 'Garage']"
003665,file not found,Rock,"['Rock', 'Garage']"
003666,file not found,Rock,"['Rock', 'Garage']"
003667,file not found,Rock,"['Rock', 'Garage']"
003668,file not found,Rock,"['Rock', 'Garage']"
003669,file not found,Rock,"['Rock', 'Garage']"
003670,file not found,Rock,"['Rock', 'Garage']"
003671,file not found,Rock,"['Rock', 'Garage']"
003672,file not found,Rock,"['Rock', 'Garage']"
003679,file not found,Rock,['Rock']
003680,file not found,Rock,['Rock']
003681,file not found,Rock,['Rock']
003682,file not found,Rock,['Rock']
003683,file not found,Rock,['Rock']
003684,file not found,Rock,['Rock']
003685,file not found,Rock,['Rock']
003686,file not found,Rock,['Rock']
003687,file not found,Rock,['Rock']
003688,file not found,Rock,['Rock']
003689,file not found,Rock,['Rock']
003690,file not found,Rock,['Rock']
003691,file not found,Rock,['Rock']
003692,file not found,Rock,['Rock']
003693,file not found,Rock,['Rock']
003694,file not found,Rock,['Rock']
003695,file not found,Rock,['Rock']
003696,file not found,Rock,['Rock']
003697,file not found,Rock,['Rock']
003698,file not found,Rock,['Rock']
003699,file not found,Rock,['Rock']
003700,file not found,Rock,['Rock']
003701,file not found,Rock,['Rock']
003702,file not found,Rock,['Rock']
003703,file not found,Rock,['Rock']
003704,file not found,Rock,['Rock']
003705,file not found,Rock,['Rock']
003709,file not found,Blues,['Blues']
003710,file not found,Blues,['Blues']
003711,file not found,Blues,['Blues']
003714,file not found,Country,"['Country', 'Americana']"
003715,file not found,Country,"['Country', 'Americana']"
003716,file not found,Country,"['Country', 'Americana']"
003717,file not found,Country,"['Country', 'Americana']"
003718,file not found,Country,"['Country', 'Americana']"
003719,file not found,Country,"['Country', 'Americana']"
003723,file not found,Rock,"['Psych-Rock', 'Loud-Rock', 'Rock', 'Noise-Rock']"
003726,file not found,Rock,"['Psych-Rock', 'Loud-Rock', 'Rock', 'Noise-Rock']"
003727,file not found,Rock,"['Rock', 'Metal']"
003728,file not found,Electronic,['Electronic']
003729,file not found,Electronic,['Electronic']
003747,file not found,Experimental,"['Avant-Garde', 'Experimental']"
003748,file not found,Experimental,"['Avant-Garde', 'Experimental']"
003749,file not found,Rock,['Rock']
003750,file not found,Rock,['Rock']
003751,file not found,Rock,['Rock']
003752,file not found,Rock,['Rock']
003753,file not found,Rock,['Rock']
003754,file not found,Rock,['Rock']
003755,file not found,Rock,['Rock']
003756,file not found,Rock,['Rock']
003758,file not found,Rock,['Rock']
003759,file not found,Rock,['Rock']
003760,file not found,Rock,['Rock']
003764,file not found,Rock,"['Post-Rock', 'Rock']"
003767,file not found,Rock,"['Post-Rock', 'Rock']"
003774,file not found,International,"['International', 'Polka', 'Latin America']"
003780,file not found,Folk,['Folk']
003781,file not found,Folk,['Folk']
003782,file not found,Folk,['Folk']
003783,file not found,Folk,['Folk']
003784,file not found,Folk,['Folk']
003785,file not found,Folk,['Folk']
003786,file not found,Folk,['Folk']
003787,file not found,Folk,['Folk']
003788,file not found,Folk,['Folk']
003789,file not found,Folk,['Folk']
003790,file not found,Folk,['Folk']
003791,file not found,Rock,"['Rock', 'Metal']"
003792,file not found,Rock,"['Rock', 'Metal']"
003793,file not found,Rock,"['Rock', 'Metal']"
003794,file not found,Rock,"['Rock', 'Metal']"
003795,file not found,Rock,"['Rock', 'Metal']"
003796,file not found,Rock,"['Rock', 'Metal']"
003797,file not found,Rock,"['Rock', 'Metal']"
003810,file not found,Rock,['Rock']
003811,file not found,Rock,['Rock']
003812,file not found,Rock,['Rock']
003813,file not found,Rock,['Rock']
003814,file not found,Rock,['Rock']
003815,file not found,Rock,['Rock']
003816,file not found,Rock,['Rock']
003817,file not found,Rock,['Rock']
003818,file not found,Rock,['Rock']
003819,file not found,Rock,['Rock']
003820,file not found,Rock,['Rock']
003821,file not found,Rock,['Rock']
003822,file not found,Rock,['Rock']
003823,file not found,Rock,['Rock']
003834,file not found,Rock,['Rock']
003835,file not found,Rock,['Rock']
003836,file not found,Rock,['Rock']
003837,file not found,Rock,['Rock']
003838,file not found,Rock,['Rock']
003839,file not found,Rock,['Rock']
003842,file not found,Blues,['Blues']
003847,file not found,Folk,['Folk']
003848,file not found,Folk,['Folk']
003849,file not found,Folk,['Folk']
003850,file not found,Folk,['Folk']
003851,file not found,Folk,['Folk']
003852,file not found,Folk,['Folk']
003853,file not found,Folk,['Folk']
003854,file not found,Rock,"['Punk', 'Psych-Rock', 'Rock']"
003855,file not found,Rock,"['Punk', 'Psych-Rock', 'Rock']"
003856,file not found,Rock,"['Punk', 'Psych-Rock', 'Rock']"
003857,file not found,Rock,"['Punk', 'Psych-Rock', 'Rock']"
003859,file not found,Rock,"['Punk', 'Psych-Rock', 'Rock']"
003860,file not found,Rock,"['Punk', 'Psych-Rock', 'Rock']"
003861,file not found,Rock,"['Punk', 'Psych-Rock', 'Rock']"
003862,file not found,Rock,"['Punk', 'Psych-Rock', 'Rock']"
003863,file not found,Rock,"['Punk', 'Psych-Rock', 'Rock']"
003864,file not found,Rock,"['Punk', 'Psych-Rock', 'Rock']"
003865,file not found,Rock,"['Punk', 'Psych-Rock', 'Rock']"
003866,file not found,Rock,"['Punk', 'Psych-Rock', 'Rock', 'No Wave']"
003867,file not found,Rock,"['Punk', 'Psych-Rock', 'Rock', 'No Wave']"
003868,file not found,Rock,"['Post-Punk', 'Rock', 'Punk']"
003869,file not found,Rock,"['Post-Punk', 'Rock', 'Punk']"
003870,file not found,Rock,"['Post-Punk', 'Rock', 'Punk']"
003871,file not found,Rock,"['Post-Punk', 'Rock', 'Punk']"
003872,file not found,Rock,"['Post-Punk', 'Rock', 'Punk']"
003873,file not found,Rock,"['Post-Punk', 'Rock', 'Punk']"
003874,file not found,Rock,"['Post-Punk', 'Rock', 'Punk']"
003875,file not found,Rock,"['Post-Punk', 'Rock', 'Punk']"
003876,file not found,Rock,"['Indie-Rock', 'Rock']"
003881,file not found,Folk,['Folk']
003882,file not found,Folk,['Folk']
003883,file not found,Folk,['Folk']
003884,file not found,Folk,['Folk']
003885,file not found,Folk,['Folk']
003897,file not found,International,"['International', 'Balkan']"
003898,file not found,International,"['International', 'Balkan']"
003899,file not found,International,"['International', 'Balkan']"
003902,file not found,Folk,['Folk']
003903,file not found,Folk,['Folk']
003914,file not found,Folk,['Folk']
003915,file not found,Folk,['Folk']
003916,file not found,Folk,['Folk']
003917,file not found,Folk,['Folk']
003918,file not found,Folk,['Folk']
003919,file not found,Folk,['Folk']
003922,file not found,Electronic,['Electronic']
003923,file not found,Rock,"['Indie-Rock', 'Rock']"
003924,file not found,Rock,"['Indie-Rock', 'Rock']"
003925,file not found,Rock,"['Indie-Rock', 'Rock']"
003926,file not found,Rock,"['Indie-Rock', 'Rock']"
003927,file not found,Rock,"['Indie-Rock', 'Rock']"
003928,file not found,Rock,"['Indie-Rock', 'Rock']"
003929,file not found,Rock,"['Indie-Rock', 'Rock']"
003930,file not found,Rock,"['Indie-Rock', 'Rock']"
003931,file not found,Rock,"['Indie-Rock', 'Rock']"
003932,file not found,Rock,"['Indie-Rock', 'Rock']"
003933,file not found,Rock,"['Indie-Rock', 'Rock']"
003934,file not found,Rock,"['Indie-Rock', 'Rock']"
003935,file not found,Rock,"['Indie-Rock', 'Rock']"
003936,file not found,Rock,"['Indie-Rock', 'Rock']"
003937,file not found,Rock,"['Indie-Rock', 'Rock']"
003938,file not found,Rock,"['Indie-Rock', 'Rock']"
003939,file not found,Rock,"['Indie-Rock', 'Rock']"
003940,file not found,Rock,"['Indie-Rock', 'Rock']"
003941,file not found,Rock,"['Rock', 'Garage']"
003942,file not found,Rock,"['Rock', 'Garage']"
003943,file not found,Rock,"['Rock', 'Garage']"
003944,file not found,Rock,"['Rock', 'Garage']"
003945,file not found,Rock,"['Rock', 'Garage']"
003946,file not found,Rock,"['Rock', 'Garage']"
003947,file not found,Rock,"['Rock', 'Garage']"
003948,file not found,Rock,"['Rock', 'Garage']"
003951,file not found,Rock,"['Rock', 'Garage']"
003952,file not found,Rock,"['Rock', 'Garage']"
003953,file not found,Rock,"['Rock', 'Garage']"
003954,file not found,Rock,"['Rock', 'Garage']"
003955,file not found,Rock,"['Rock', 'Garage']"
003956,file not found,Rock,"['Rock', 'Garage']"
003957,file not found,Rock,"['Rock', 'Garage']"
003958,file not found,Rock,"['Rock', 'Garage']"
003959,file not found,Rock,"['Rock', 'Garage']"
003960,file not found,Rock,"['Rock', 'Garage']"
003961,file not found,Rock,"['Punk', 'Rock', 'Power-Pop']"
003962,file not found,Rock,"['Punk', 'Rock', 'Power-Pop']"
003963,file not found,Rock,"['Punk', 'Rock', 'Power-Pop']"
003964,file not found,Rock,"['Punk', 'Rock', 'Power-Pop']"
003965,file not found,Rock,"['Punk', 'Rock', 'Power-Pop']"
003966,file not found,Rock,"['Punk', 'Rock', 'Power-Pop']"
003967,file not found,Rock,"['Punk', 'Rock', 'Power-Pop']"
003968,file not found,Rock,"['Punk', 'Rock', 'Power-Pop']"
003969,file not found,Rock,"['Punk', 'Rock', 'Power-Pop']"
003970,file not found,Rock,"['Punk', 'Rock', 'Power-Pop']"
003971,file not found,Rock,"['Punk', 'Rock', 'Power-Pop']"
003972,file not found,Rock,"['Punk', 'Rock', 'Power-Pop']"
003973,file not found,Rock,"['Rock', 'Garage']"
003974,file not found,Rock,"['Rock', 'Garage']"
003975,file not found,Rock,"['Rock', 'Garage']"
003976,file not found,Rock,"['Rock', 'Garage']"
003977,file not found,Rock,"['Rock', 'Garage']"
003978,file not found,Rock,"['Rock', 'Garage']"
003979,file not found,Rock,"['Rock', 'Garage']"
003980,file not found,Rock,"['Rock', 'Garage']"
003981,file not found,Rock,"['Rock', 'Garage']"
003982,file not found,Rock,"['Rock', 'Garage']"
003983,file not found,Rock,"['Rock', 'Garage']"
003984,file not found,Rock,"['Rock', 'Garage']"
003985,file not found,Rock,"['Rock', 'Garage']"
003986,file not found,Rock,"['Rock', 'Garage']"
003987,file not found,Rock,"['Rock', 'Garage']"
003988,file not found,Rock,"['Rock', 'Garage']"
