track_id,genre_top,subgenres
42973,Experimental,"['Noise', 'Experimental']"
42974,Experimental,"['Noise', 'Experimental']"
42975,Experimental,"['Noise', 'Experimental']"
42976,Experimental,"['Noise', 'Experimental']"
42977,Experimental,"['Noise', 'Experimental']"
42978,Experimental,"['Noise', 'Experimental']"
42979,Experimental,"['Noise', 'Experimental']"
42980,Experimental,"['Noise', 'Experimental']"
42981,Experimental,"['Noise', 'Experimental']"
42982,Experimental,"['Noise', 'Experimental']"
42983,Experimental,"['Noise', 'Experimental']"
42984,Experimental,"['Noise', 'Experimental']"
42985,Experimental,"['Noise', 'Experimental']"
42990,Experimental,"['Noise', 'Experimental']"
43016,International,"['International', 'Asia-Far East']"
43017,International,"['International', 'Asia-Far East']"
43018,International,"['International', 'Asia-Far East']"
43019,International,"['International', 'Asia-Far East']"
43020,International,"['International', 'Asia-Far East']"
43021,International,"['International', 'Asia-Far East']"
43022,International,"['International', 'Asia-Far East']"
43023,International,"['International', 'Asia-Far East']"
43024,International,"['International', 'Asia-Far East']"
43025,International,"['International', 'Asia-Far East']"
43026,International,"['International', 'Asia-Far East']"
43027,International,"['International', 'Asia-Far East']"
43028,International,"['International', 'Asia-Far East']"
43029,International,"['International', 'Asia-Far East']"
43030,International,"['International', 'Asia-Far East']"
43038,Hip-Hop,"['Alternative Hip-Hop', 'Hip-Hop']"
43055,Experimental,"['Noise', 'Experimental']"
43056,Experimental,"['Noise', 'Experimental']"
43057,Experimental,"['Noise', 'Experimental']"
43058,Experimental,"['Noise', 'Experimental']"
43059,Experimental,"['Noise', 'Experimental']"
43060,Experimental,"['Noise', 'Experimental']"
43061,Experimental,"['Noise', 'Experimental']"
43062,Experimental,"['Noise', 'Experimental']"
43063,Experimental,"['Noise', 'Experimental']"
43064,Experimental,"['Noise', 'Experimental']"
43065,Experimental,"['Noise', 'Experimental']"
43066,Experimental,"['Noise', 'Experimental']"
43067,Experimental,"['Noise', 'Experimental']"
43100,Classical,"['Choral Music', 'Classical']"
43101,Spoken,"['Radio', 'Spoken Weird', 'Radio Art', 'Spoken']"
43102,Spoken,"['Radio', 'Spoken Weird', 'Radio Art', 'Spoken']"
43103,Spoken,"['Radio', 'Spoken Weird', 'Radio Art', 'Spoken']"
43104,Spoken,"['Radio', 'Spoken Weird', 'Radio Art', 'Spoken']"
43105,Spoken,"['Radio', 'Spoken Weird', 'Radio Art', 'Spoken']"
43106,Spoken,"['Radio', 'Spoken Weird', 'Radio Art', 'Spoken']"
43107,Spoken,"['Radio', 'Spoken Weird', 'Radio Art', 'Spoken']"
43108,Spoken,"['Radio', 'Spoken Weird', 'Radio Art', 'Spoken']"
43109,Spoken,"['Radio', 'Spoken Weird', 'Radio Art', 'Spoken']"
43110,Spoken,"['Radio', 'Spoken Weird', 'Radio Art', 'Spoken']"
43111,Spoken,"['Radio', 'Spoken Weird', 'Radio Art', 'Spoken']"
43112,Spoken,"['Radio', 'Spoken Weird', 'Radio Art', 'Spoken']"
43113,Spoken,"['Radio', 'Spoken Weird', 'Radio Art', 'Spoken']"
43114,Spoken,"['Radio', 'Spoken Weird', 'Radio Art', 'Spoken']"
43115,Spoken,"['Radio', 'Spoken Weird', 'Radio Art', 'Spoken']"
43116,Spoken,"['Radio', 'Spoken Weird', 'Radio Art', 'Spoken']"
43117,Spoken,"['Radio', 'Spoken Weird', 'Radio Art', 'Spoken']"
43118,Spoken,"['Radio', 'Spoken Weird', 'Radio Art', 'Spoken']"
43119,Spoken,"['Radio', 'Spoken Weird', 'Radio Art', 'Spoken']"
43120,Spoken,"['Radio', 'Spoken Weird', 'Radio Art', 'Spoken']"
43121,Spoken,"['Radio', 'Spoken Weird', 'Radio Art', 'Spoken']"
43122,Spoken,"['Radio', 'Spoken Weird', 'Radio Art', 'Spoken']"
43123,Spoken,"['Radio', 'Spoken Weird', 'Radio Art', 'Spoken']"
43143,Experimental,"['Avant-Garde', 'Improv', 'Experimental']"
43144,Experimental,"['Avant-Garde', 'Improv', 'Experimental']"
43145,Experimental,"['Avant-Garde', 'Improv', 'Experimental']"
43146,Experimental,"['Noise', 'Avant-Garde', 'Experimental']"
43148,Experimental,"['Noise', 'Avant-Garde', 'Experimental']"
43149,Electronic,"['Dubstep', 'Electronic']"
43150,Electronic,"['Dubstep', 'Electronic']"
43151,Electronic,"['Dubstep', 'Electronic']"
43152,Electronic,"['Dubstep', 'Electronic']"
43153,Electronic,"['Dubstep', 'Electronic']"
43154,Electronic,"['Dubstep', 'Electronic']"
43155,Electronic,"['Dubstep', 'Electronic']"
43156,Electronic,"['Dubstep', 'Electronic']"
43157,Electronic,"['Dubstep', 'Electronic']"
43158,Electronic,"['Dubstep', 'Electronic']"
43161,Experimental,"['Noise', 'Experimental']"
43162,Experimental,"['Noise', 'Experimental']"
43170,International,"['International', 'Indian']"
43171,International,"['International', 'Indian']"
43172,International,"['International', 'Indian']"
43173,International,"['International', 'Indian']"
43230,Experimental,"['Improv', 'Experimental']"
43231,Experimental,"['Improv', 'Experimental']"
43241,International,"['International', 'Reggae - Dub']"
43283,Electronic,"['Minimal Electronic', 'Electronic', 'Glitch']"
43284,Electronic,"['Minimal Electronic', 'Electronic', 'Glitch']"
43285,Electronic,"['Minimal Electronic', 'Electronic', 'Glitch']"
43286,Electronic,"['Minimal Electronic', 'Electronic', 'Glitch']"
43287,Electronic,"['Minimal Electronic', 'Electronic', 'Glitch']"
43288,Electronic,"['Minimal Electronic', 'Electronic', 'Glitch']"
43289,Electronic,"['Minimal Electronic', 'Electronic', 'Glitch']"
43290,Electronic,"['Minimal Electronic', 'Electronic', 'Glitch']"
43291,Electronic,"['Minimal Electronic', 'Electronic', 'Glitch']"
43292,Electronic,"['Minimal Electronic', 'Electronic', 'Glitch']"
43293,Electronic,"['Minimal Electronic', 'Electronic', 'Glitch']"
43313,Electronic,"['Dance', 'Electronic']"
43314,Electronic,"['Dance', 'Electronic']"
43315,Electronic,"['Dance', 'Electronic']"
43316,Electronic,"['Dance', 'Electronic']"
43367,Electronic,['Electronic']
43368,Electronic,['Electronic']
43373,Rock,"['Lo-Fi', 'Rock']"
43399,Rock,"['Psych-Rock', 'Rock', 'Garage']"
43400,Rock,"['Psych-Rock', 'Rock', 'Garage']"
43401,Rock,"['Psych-Rock', 'Rock', 'Garage']"
43402,Rock,"['Psych-Rock', 'Rock', 'Garage']"
43403,Rock,"['Psych-Rock', 'Rock', 'Garage']"
43404,Rock,"['Psych-Rock', 'Rock', 'Garage']"
43405,Rock,"['Psych-Rock', 'Rock', 'Garage']"
43406,Rock,"['Psych-Rock', 'Rock', 'Garage']"
43407,Rock,"['Psych-Rock', 'Rock', 'Garage']"
43408,Rock,"['Psych-Rock', 'Rock', 'Garage']"
43410,Rock,"['Psych-Rock', 'Rock', 'Garage']"
43411,Rock,"['Psych-Rock', 'Rock', 'Garage']"
43413,Instrumental,"['Ambient', 'Instrumental']"
43414,Instrumental,"['Ambient', 'Instrumental']"
43415,Instrumental,"['Ambient', 'Instrumental']"
43416,Instrumental,"['Ambient', 'Instrumental']"
43417,Instrumental,"['Ambient', 'Instrumental']"
43418,Instrumental,"['Ambient', 'Instrumental']"
43419,Instrumental,"['Ambient', 'Instrumental']"
43420,Instrumental,"['Ambient', 'Instrumental']"
43421,Instrumental,"['Ambient', 'Instrumental']"
43422,Instrumental,"['Ambient', 'Instrumental']"
43423,Instrumental,"['Ambient', 'Instrumental']"
43424,Instrumental,"['Ambient', 'Instrumental']"
43425,Instrumental,"['Ambient', 'Instrumental']"
43426,Instrumental,"['Ambient', 'Instrumental']"
43427,Instrumental,"['Ambient', 'Instrumental']"
43428,Instrumental,"['Ambient', 'Instrumental']"
43429,Instrumental,"['Ambient', 'Instrumental']"
43430,Instrumental,"['Ambient', 'Instrumental']"
43431,Instrumental,"['Ambient', 'Instrumental']"
43432,Instrumental,"['Ambient', 'Instrumental']"
43433,Instrumental,"['Ambient', 'Instrumental']"
43434,Instrumental,"['Ambient', 'Instrumental']"
43435,Instrumental,"['Ambient', 'Instrumental']"
43436,Instrumental,"['Ambient', 'Instrumental']"
43437,Instrumental,"['Ambient', 'Instrumental']"
43442,Instrumental,"['Ambient', 'Instrumental']"
43443,Instrumental,"['Ambient', 'Instrumental']"
43444,Instrumental,"['Ambient', 'Instrumental']"
43445,Instrumental,"['Ambient', 'Instrumental']"
43446,Instrumental,"['Ambient', 'Instrumental']"
43447,Instrumental,"['Ambient', 'Instrumental']"
43448,Instrumental,"['Ambient', 'Instrumental']"
43455,Rock,"['Rock', 'Metal', 'Industrial', 'Black-Metal']"
43456,Rock,"['Rock', 'Metal', 'Industrial', 'Black-Metal']"
43457,Blues,['Blues']
43458,Blues,['Blues']
43509,Rock,"['Punk', 'Rock']"
43510,Rock,"['Punk', 'Rock']"
43511,Rock,"['Punk', 'Rock']"
43512,Rock,"['Punk', 'Rock']"
43513,Rock,"['Punk', 'Rock']"
43516,International,"['Europe', 'International', 'Klezmer']"
43517,International,"['Europe', 'International', 'Klezmer']"
43518,International,"['Europe', 'International', 'Klezmer']"
43519,International,"['Europe', 'International', 'Klezmer']"
43520,International,"['Europe', 'International', 'Klezmer']"
43521,International,"['Europe', 'International', 'Klezmer']"
43522,Rock,"['Loud-Rock', 'Rock', 'Noise-Rock']"
43523,Rock,"['Loud-Rock', 'Rock', 'Noise-Rock']"
43524,Rock,"['Loud-Rock', 'Rock', 'Noise-Rock']"
43525,Rock,"['Loud-Rock', 'Rock', 'Noise-Rock']"
43526,Rock,"['Loud-Rock', 'Rock', 'Noise-Rock']"
43527,Rock,"['Loud-Rock', 'Rock', 'Noise-Rock']"
43528,Rock,"['Loud-Rock', 'Rock', 'Noise-Rock']"
43533,International,"['International', 'Europe', 'Middle East', 'Romany (Gypsy)', 'Balkan']"
43534,International,"['International', 'Europe', 'Middle East', 'Romany (Gypsy)', 'Balkan']"
43535,International,"['International', 'Europe', 'Middle East', 'Romany (Gypsy)', 'Balkan']"
43536,International,"['International', 'Europe', 'Middle East', 'Romany (Gypsy)', 'Balkan']"
43554,Experimental,"['Experimental', 'Drone']"
43555,Experimental,"['Experimental', 'Drone']"
43556,Experimental,"['Experimental', 'Drone']"
43558,Experimental,"['Experimental', 'Drone']"
43572,Folk,"['Folk', 'Freak-Folk']"
43585,International,"['Europe', 'International', 'Romany (Gypsy)', 'Klezmer']"
43586,International,"['Europe', 'International', 'Romany (Gypsy)', 'Klezmer']"
43587,International,"['Europe', 'International', 'Romany (Gypsy)', 'Klezmer']"
43588,International,"['Europe', 'International', 'Romany (Gypsy)', 'Klezmer']"
43589,International,"['Europe', 'International', 'Romany (Gypsy)', 'Klezmer']"
43590,International,"['Europe', 'International', 'Romany (Gypsy)', 'Klezmer']"
43591,International,"['Europe', 'International', 'Romany (Gypsy)']"
43592,International,"['Europe', 'International', 'Romany (Gypsy)']"
43593,International,"['Europe', 'International', 'Romany (Gypsy)']"
43594,International,"['Europe', 'International', 'Romany (Gypsy)']"
43595,International,"['Europe', 'International', 'Romany (Gypsy)']"
43596,International,"['Europe', 'International', 'Romany (Gypsy)']"
43598,International,"['Europe', 'International', 'Romany (Gypsy)', 'Klezmer']"
43599,International,"['Europe', 'International', 'Romany (Gypsy)', 'Klezmer']"
43600,International,"['Europe', 'International', 'Romany (Gypsy)', 'Klezmer']"
43608,Experimental,['Experimental']
43609,Rock,['Rock']
43610,Rock,['Rock']
43611,Rock,['Rock']
43612,Rock,['Rock']
43613,Rock,['Rock']
43614,Rock,['Rock']
43615,Rock,['Rock']
43616,Rock,['Rock']
43617,Rock,['Rock']
43618,Rock,['Rock']
43619,Folk,"['Folk', 'Freak-Folk']"
43620,Folk,"['Folk', 'Freak-Folk']"
43621,Folk,"['Folk', 'Freak-Folk']"
43623,Folk,"['Folk', 'Freak-Folk']"
43624,Folk,"['Folk', 'Freak-Folk']"
43628,Rock,"['Punk', 'Indie-Rock', 'Rock']"
43629,Rock,"['Punk', 'Indie-Rock', 'Rock']"
43631,Rock,"['Punk', 'Indie-Rock', 'Rock']"
43632,Rock,"['Punk', 'Indie-Rock', 'Rock']"
43633,Rock,"['Punk', 'Indie-Rock', 'Rock']"
43634,Rock,"['Punk', 'Indie-Rock', 'Rock']"
43635,Rock,"['Punk', 'Indie-Rock', 'Rock']"
43636,Rock,"['Punk', 'Indie-Rock', 'Rock']"
43637,Rock,"['Punk', 'Indie-Rock', 'Rock']"
43638,Rock,"['Punk', 'Indie-Rock', 'Rock']"
43639,Rock,"['Punk', 'Indie-Rock', 'Rock']"
43640,Rock,"['Punk', 'Indie-Rock', 'Rock']"
43641,Rock,"['Punk', 'Indie-Rock', 'Rock']"
43642,Rock,"['Punk', 'Indie-Rock', 'Rock']"
43643,Rock,"['Punk', 'Indie-Rock', 'Rock']"
43644,Rock,"['Punk', 'Indie-Rock', 'Rock']"
43645,Rock,"['Punk', 'Indie-Rock', 'Rock']"
43646,Rock,"['Punk', 'Indie-Rock', 'Rock']"
43647,Rock,"['Punk', 'Indie-Rock', 'Rock']"
43648,Rock,"['Punk', 'Indie-Rock', 'Rock']"
43649,Rock,"['Punk', 'Indie-Rock', 'Rock']"
43650,Rock,"['Punk', 'Indie-Rock', 'Rock']"
43651,Rock,"['Punk', 'Indie-Rock', 'Rock']"
43652,Rock,"['Punk', 'Indie-Rock', 'Rock']"
43653,Rock,"['Punk', 'Indie-Rock', 'Rock']"
43654,Rock,"['Punk', 'Indie-Rock', 'Rock']"
43655,Rock,"['Punk', 'Indie-Rock', 'Rock']"
43656,Rock,"['Punk', 'Indie-Rock', 'Rock']"
43657,Rock,"['Punk', 'Indie-Rock', 'Rock']"
43658,Rock,"['Punk', 'Indie-Rock', 'Rock']"
43659,Rock,"['Punk', 'Indie-Rock', 'Rock']"
43665,Experimental,"['Electroacoustic', 'Experimental']"
43666,Experimental,"['Electroacoustic', 'Experimental']"
43667,Experimental,"['Electroacoustic', 'Experimental']"
43668,Experimental,"['Experimental', 'Sound Art', 'Field Recordings']"
43669,Experimental,"['Experimental', 'Sound Art', 'Field Recordings']"
43670,Experimental,"['Experimental', 'Sound Art', 'Field Recordings']"
43671,Experimental,"['Experimental', 'Sound Art', 'Field Recordings']"
43672,Experimental,"['Experimental', 'Sound Art', 'Field Recordings']"
43673,Experimental,"['Experimental', 'Sound Art', 'Field Recordings']"
43674,Experimental,"['Experimental', 'Sound Art', 'Field Recordings']"
43675,Experimental,"['Experimental', 'Sound Art', 'Field Recordings']"
43676,Experimental,"['Experimental', 'Sound Art', 'Field Recordings']"
43677,Experimental,"['Sound Art', 'Experimental']"
43678,Experimental,"['Sound Art', 'Experimental']"
43679,Experimental,"['Sound Art', 'Experimental']"
43681,Experimental,"['Sound Art', 'Experimental']"
43682,Experimental,"['Sound Art', 'Experimental']"
43683,Experimental,"['Sound Art', 'Experimental']"
43689,Experimental,['Experimental']
43690,Experimental,['Experimental']
43691,Experimental,['Experimental']
43692,Experimental,['Experimental']
43693,Experimental,['Experimental']
43695,International,"['International', 'Balkan', 'Middle East', 'Europe']"
43696,International,"['International', 'Balkan', 'Middle East', 'Europe']"
43697,International,"['International', 'Balkan', 'Middle East', 'Europe']"
43698,International,"['International', 'Balkan', 'Middle East', 'Europe']"
43699,International,"['International', 'Balkan', 'Middle East', 'Europe']"
43700,Rock,"['Psych-Rock', 'Rock']"
43703,Experimental,"['Improv', 'Experimental', 'Drone']"
43704,Experimental,"['Improv', 'Experimental', 'Drone']"
43705,Experimental,"['Improv', 'Experimental', 'Drone']"
43706,Experimental,"['Improv', 'Experimental', 'Drone']"
43707,Experimental,"['Improv', 'Experimental', 'Drone']"
43708,Experimental,"['Improv', 'Experimental', 'Drone']"
43709,Experimental,"['Improv', 'Experimental', 'Drone']"
43710,Experimental,"['Experimental', 'Drone']"
43711,Experimental,"['Experimental', 'Drone']"
43712,Experimental,"['Experimental', 'Drone']"
43713,Experimental,"['Experimental', 'Drone']"
43714,Experimental,"['Experimental', 'Drone']"
43715,Experimental,"['Experimental', 'Drone']"
43716,Experimental,"['Experimental', 'Drone']"
43717,Experimental,"['Experimental', 'Drone']"
43718,Experimental,"['Experimental', 'Drone']"
43719,Experimental,"['Experimental', 'Drone']"
43720,Experimental,"['Experimental', 'Drone']"
43721,Experimental,"['Experimental', 'Drone']"
43722,Experimental,"['Experimental', 'Drone']"
43723,Experimental,"['Experimental', 'Drone']"
43724,Experimental,"['Experimental', 'Drone']"
43761,Folk,"['Folk', 'Freak-Folk']"
43765,International,"['International', 'Balkan']"
43766,International,"['International', 'Balkan']"
43767,International,"['International', 'Balkan']"
43768,International,"['International', 'Balkan']"
43773,Pop,"['Pop', 'Experimental Pop']"
43788,Rock,"['Punk', 'Rock']"
43789,Rock,"['Punk', 'Rock']"
43790,Rock,"['Punk', 'Rock']"
43791,Rock,"['Punk', 'Rock']"
43792,Rock,"['Punk', 'Rock']"
43793,Rock,"['Punk', 'Rock']"
43794,Rock,"['Punk', 'Rock']"
43795,Rock,"['Punk', 'Rock']"
43796,Folk,"['Folk', 'Freak-Folk']"
43808,Rock,['Rock']
43809,Rock,['Rock']
43810,Rock,['Rock']
43811,Rock,['Rock']
43812,Rock,['Rock']
43813,Rock,['Rock']
43814,Rock,['Rock']
43815,Rock,['Rock']
43836,Electronic,['Electronic']
43837,Electronic,['Electronic']
43838,Electronic,['Electronic']
43839,Electronic,['Electronic']
43840,Electronic,['Electronic']
43841,Electronic,['Electronic']
43842,Folk,"['Folk', 'Freak-Folk']"
43843,Folk,"['Folk', 'Freak-Folk']"
43844,Hip-Hop,['Hip-Hop']
43845,Hip-Hop,['Hip-Hop']
43846,Hip-Hop,['Hip-Hop']
43847,Hip-Hop,['Hip-Hop']
43848,Hip-Hop,['Hip-Hop']
43849,Folk,"['Folk', 'Freak-Folk']"
43855,Hip-Hop,"['Hip-Hop Beats', 'Hip-Hop']"
43856,Hip-Hop,"['Hip-Hop Beats', 'Hip-Hop']"
43857,Hip-Hop,"['Hip-Hop Beats', 'Hip-Hop']"
43858,Hip-Hop,"['Hip-Hop Beats', 'Hip-Hop']"
43859,Hip-Hop,"['Hip-Hop Beats', 'Hip-Hop']"
43860,Hip-Hop,"['Hip-Hop Beats', 'Hip-Hop']"
43861,Hip-Hop,"['Hip-Hop Beats', 'Hip-Hop']"
43862,Hip-Hop,"['Hip-Hop Beats', 'Hip-Hop']"
43863,Hip-Hop,"['Hip-Hop Beats', 'Hip-Hop']"
43864,Hip-Hop,"['Hip-Hop Beats', 'Hip-Hop']"
43865,Hip-Hop,"['Hip-Hop Beats', 'Hip-Hop']"
43866,Hip-Hop,"['Hip-Hop Beats', 'Hip-Hop']"
43867,Hip-Hop,"['Hip-Hop Beats', 'Hip-Hop']"
43868,Hip-Hop,"['Hip-Hop Beats', 'Hip-Hop']"
43869,Hip-Hop,"['Hip-Hop Beats', 'Hip-Hop']"
43870,Experimental,"['Avant-Garde', 'Experimental', 'Electroacoustic']"
43871,Experimental,"['Avant-Garde', 'Experimental', 'Electroacoustic']"
43872,Experimental,"['Avant-Garde', 'Experimental', 'Electroacoustic']"
43873,Experimental,"['Avant-Garde', 'Experimental', 'Electroacoustic']"
43874,Experimental,"['Avant-Garde', 'Experimental', 'Electroacoustic']"
43875,Experimental,"['Avant-Garde', 'Experimental', 'Electroacoustic']"
43876,Experimental,"['Avant-Garde', 'Experimental', 'Electroacoustic']"
43877,Experimental,"['Avant-Garde', 'Experimental', 'Electroacoustic']"
43878,Experimental,"['Avant-Garde', 'Experimental', 'Electroacoustic']"
43882,Experimental,"['Noise', 'Experimental']"
43883,Experimental,"['Noise', 'Experimental']"
43884,Experimental,"['Noise', 'Experimental']"
43885,Experimental,"['Noise', 'Experimental']"
43886,Experimental,"['Noise', 'Experimental']"
43889,Rock,"['Punk', 'Rock', 'Garage']"
43890,Rock,"['Punk', 'Rock', 'Garage']"
43891,Rock,"['Punk', 'Rock', 'Garage']"
43892,Rock,"['Punk', 'Rock', 'Garage']"
43893,Rock,"['Punk', 'Rock', 'Garage']"
43894,Rock,"['Punk', 'Rock', 'Garage']"
43895,Rock,"['Punk', 'Rock', 'Garage']"
43896,Hip-Hop,['Hip-Hop']
43897,Hip-Hop,['Hip-Hop']
43898,Hip-Hop,['Hip-Hop']
43899,Hip-Hop,['Hip-Hop']
43900,Hip-Hop,['Hip-Hop']
43901,Hip-Hop,['Hip-Hop']
43902,Hip-Hop,['Hip-Hop']
43904,Hip-Hop,['Hip-Hop']
43905,Hip-Hop,['Hip-Hop']
43906,Hip-Hop,['Hip-Hop']
43907,Hip-Hop,['Hip-Hop']
43908,Hip-Hop,['Hip-Hop']
43909,Hip-Hop,['Hip-Hop']
43910,Hip-Hop,['Hip-Hop']
43911,Hip-Hop,['Hip-Hop']
43912,Hip-Hop,['Hip-Hop']
43913,Hip-Hop,['Hip-Hop']
43914,Hip-Hop,['Hip-Hop']
43915,Hip-Hop,['Hip-Hop']
43916,Hip-Hop,['Hip-Hop']
43917,Hip-Hop,['Hip-Hop']
43918,Hip-Hop,['Hip-Hop']
43919,Hip-Hop,['Hip-Hop']
43920,Hip-Hop,['Hip-Hop']
43921,Hip-Hop,['Hip-Hop']
43954,Rock,"['Psych-Rock', 'Rock', 'Garage']"
43955,Rock,"['Psych-Rock', 'Rock', 'Garage']"
43956,Rock,"['Psych-Rock', 'Rock', 'Garage']"
43957,Rock,"['Psych-Rock', 'Rock', 'Garage']"
43958,Rock,"['Psych-Rock', 'Rock', 'Garage']"
43959,Rock,"['Psych-Rock', 'Rock', 'Garage']"
43962,Folk,['Folk']
43964,Folk,['Folk']
43965,Folk,['Folk']
43966,Folk,['Folk']
43992,Rock,"['Sludge', 'Loud-Rock', 'Rock', 'Noise-Rock']"
43993,Rock,"['Sludge', 'Loud-Rock', 'Rock', 'Noise-Rock']"
43994,Rock,"['Sludge', 'Loud-Rock', 'Rock', 'Noise-Rock']"
44021,Rock,"['Sludge', 'Loud-Rock', 'Rock', 'Noise-Rock']"
44022,Rock,"['Sludge', 'Loud-Rock', 'Rock', 'Noise-Rock']"
44023,Rock,"['Sludge', 'Loud-Rock', 'Rock', 'Noise-Rock']"
44024,Rock,"['Sludge', 'Loud-Rock', 'Rock', 'Noise-Rock']"
44025,Rock,"['Sludge', 'Loud-Rock', 'Rock', 'Noise-Rock']"
44053,Pop,"['Pop', 'Experimental Pop']"
44054,Pop,"['Pop', 'Experimental Pop']"
44055,Pop,"['Pop', 'Experimental Pop']"
44056,Pop,"['Pop', 'Experimental Pop']"
44057,Pop,"['Pop', 'Experimental Pop']"
44092,Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
44093,Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
44094,Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
44095,Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
44096,Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
44097,Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
44098,Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
44110,Experimental,"['Experimental', 'Drone']"
44113,Rock,"['Punk', 'Rock', 'Garage']"
44114,Rock,"['Punk', 'Rock', 'Garage']"
44115,Rock,"['Punk', 'Rock', 'Garage']"
44116,Rock,"['Punk', 'Rock', 'Garage']"
44117,Rock,"['Punk', 'Rock', 'Garage']"
44118,Rock,"['Punk', 'Rock', 'Garage']"
44119,Rock,"['Punk', 'Rock', 'Garage']"
44120,Rock,"['Punk', 'Rock', 'Garage']"
44121,Rock,"['Punk', 'Rock', 'Garage']"
44122,Rock,"['Punk', 'Rock', 'Garage']"
44124,Rock,"['Punk', 'Rock', 'Garage']"
44125,Rock,"['Punk', 'Rock', 'Garage']"
44126,Rock,"['Punk', 'Rock', 'Garage']"
44127,Rock,"['Punk', 'Rock', 'Garage']"
44128,Rock,"['Punk', 'Rock', 'Garage']"
44129,Rock,"['Punk', 'Rock', 'Garage']"
44130,Rock,"['Punk', 'Rock', 'Garage']"
44131,Rock,"['Punk', 'Rock', 'Garage']"
44132,Rock,"['Punk', 'Rock', 'Garage']"
44133,Rock,"['Punk', 'Rock', 'Garage']"
44134,Rock,"['Punk', 'Rock', 'Garage']"
44135,Rock,"['Punk', 'Rock', 'Garage']"
44158,Experimental,"['Noise', 'Improv', 'Experimental']"
44159,Experimental,"['Noise', 'Improv', 'Experimental']"
44160,Experimental,"['Noise', 'Improv', 'Experimental']"
44161,Experimental,"['Noise', 'Improv', 'Experimental']"
44162,Experimental,"['Noise', 'Improv', 'Experimental']"
44163,Experimental,"['Noise', 'Improv', 'Experimental']"
44164,Experimental,"['Noise', 'Improv', 'Experimental']"
44165,Experimental,"['Noise', 'Improv', 'Experimental']"
44166,Experimental,"['Noise', 'Improv', 'Experimental']"
44167,Experimental,"['Noise', 'Improv', 'Experimental']"
44168,Experimental,"['Noise', 'Improv', 'Experimental']"
44169,Experimental,"['Noise', 'Improv', 'Experimental']"
44174,Experimental,"['Experimental', 'Improv', 'Field Recordings']"
44184,Experimental,"['Experimental', 'Improv', 'Field Recordings']"
44185,Rock,"['Indie-Rock', 'Rock']"
44191,Rock,"['Indie-Rock', 'Rock']"
44192,Rock,"['Indie-Rock', 'Rock']"
44193,Rock,"['Indie-Rock', 'Rock']"
44194,Rock,"['Rock', 'Metal']"
44195,Rock,"['Rock', 'Metal']"
44196,Rock,"['Rock', 'Metal']"
44197,Rock,"['Rock', 'Metal']"
44198,Rock,"['Rock', 'Metal']"
44199,Rock,"['Rock', 'Metal']"
44200,Rock,"['Rock', 'Metal']"
44201,Rock,"['Rock', 'Metal']"
44202,Rock,"['Rock', 'Metal']"
44203,Rock,"['Rock', 'Metal']"
44204,Rock,"['Rock', 'Metal']"
44205,Rock,"['Rock', 'Metal']"
44206,Rock,"['Rock', 'Metal']"
44207,Rock,"['Rock', 'Metal']"
44221,Rock,"['Punk', 'Rock', 'Garage']"
44222,Rock,"['Punk', 'Rock', 'Garage']"
44223,Rock,"['Punk', 'Rock', 'Garage']"
44224,Rock,"['Punk', 'Rock', 'Garage']"
44225,Rock,"['Punk', 'Rock', 'Garage']"
44226,Rock,"['Punk', 'Rock', 'Garage']"
44227,Rock,"['Punk', 'Rock', 'Garage']"
44228,Rock,"['Punk', 'Rock', 'Garage']"
44229,Rock,"['Punk', 'Rock', 'Garage']"
44230,Rock,"['Punk', 'Rock', 'Garage']"
44231,Rock,"['Punk', 'Rock', 'Garage']"
44233,Hip-Hop,['Hip-Hop']
44234,Hip-Hop,['Hip-Hop']
44235,Hip-Hop,['Hip-Hop']
44236,Hip-Hop,['Hip-Hop']
44237,Hip-Hop,['Hip-Hop']
44238,Hip-Hop,['Hip-Hop']
44239,Hip-Hop,['Hip-Hop']
44240,Hip-Hop,['Hip-Hop']
44241,Hip-Hop,['Hip-Hop']
44242,Hip-Hop,['Hip-Hop']
44243,Hip-Hop,['Hip-Hop']
44244,Hip-Hop,['Hip-Hop']
44245,Hip-Hop,['Hip-Hop']
44246,Hip-Hop,['Hip-Hop']
44247,Hip-Hop,['Hip-Hop']
44248,Hip-Hop,['Hip-Hop']
44249,Hip-Hop,['Hip-Hop']
44250,Hip-Hop,['Hip-Hop']
44251,Hip-Hop,['Hip-Hop']
44252,Hip-Hop,['Hip-Hop']
44253,Hip-Hop,['Hip-Hop']
44254,Hip-Hop,['Hip-Hop']
44255,Hip-Hop,['Hip-Hop']
44256,Hip-Hop,['Hip-Hop']
44257,Hip-Hop,['Hip-Hop']
44258,Hip-Hop,['Hip-Hop']
44259,Hip-Hop,['Hip-Hop']
44275,Rock,"['Rock', 'Metal']"
44276,Rock,"['Rock', 'Metal']"
44277,Rock,"['Rock', 'Metal']"
44278,Rock,"['Rock', 'Metal']"
44279,Rock,"['Rock', 'Metal']"
